product_id,product_name,category,sub_category,units,revenue,profit,returns,n_orders,monthly_std,monthly_mean,cv,cum_profit_share,abc_class,xyz_class
OFF-LA-10002195,Avery 481,Office Supplies,Labels,23,239.608,32.7712,0,4,3.304037933599835,5.75,0.5746152927999713,1.2509059294520104,C,Y
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,9,383.64,32.609399999999994,0,3,2.0,3.0,0.6666666666666666,1.2510927447092903,C,Y
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,21,374.514,32.5974,0,4,2.8722813232690143,5.25,0.5471012044321932,1.2512794912200405,C,Y
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,22,243.76,32.5248,1,3,5.8594652770823155,7.333333333333333,0.7990179923294067,1.2514658218142856,C,Y
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,6,299.904,32.3676,0,2,0.0,3.0,0.0,1.2516512518289908,C,X
OFF-LA-10001641,Avery 518,Office Supplies,Labels,23,298.93,32.256,1,4,3.095695936834452,5.75,0.5383819020581655,1.2518360425009694,C,Y
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,22,543.344,32.2368,0,6,1.3662601021279466,3.6666666666666665,0.37261639148944,1.2520207231785005,C,X
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,22,252.24,32.11,0,6,1.9663841605003503,3.6666666666666665,0.5362865892273683,1.2522046774343671,C,Y
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,10,66.8,32.064,0,2,,10.0,9.0,1.2523883681618697,C,Z
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,8,151.924,31.984,0,3,,8.0,9.0,1.2525716005791738,C,Z
OFF-LA-10000305,Avery 495,Office Supplies,Labels,11,168.3,31.878,0,2,3.5355339059327378,5.5,0.6428243465332251,1.2527542257354651,C,Y
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,17,174.192,31.629199999999997,1,3,3.055050463303893,5.666666666666667,0.5391265523477458,1.2529354255470397,C,Y
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,10,261.31600000000003,31.579,0,2,1.4142135623730951,5.0,0.282842712474619,1.2531163377689647,C,X
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,4,93.248,31.4712,0,1,,4.0,9.0,1.2532966324178973,C,Z
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,9,360.116,31.156399999999998,0,3,2.1213203435596424,4.5,0.4714045207910316,1.2534751236161996,C,X
OFF-LA-10000121,Avery 48,Office Supplies,Labels,12,232.82,30.996000000000002,0,2,4.242640687119285,6.0,0.7071067811865475,1.253652695902554,C,Y
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,9,82.656,30.996,0,1,,9.0,9.0,1.2538302681889086,C,Z
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,5,269.59,30.99,0,2,0.7071067811865476,2.5,0.282842712474619,1.2540078061019981,C,X
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,14,396.696,30.8028,0,3,3.055050463303893,4.666666666666667,0.6546536707079771,1.2541842715692235,C,Y
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,7,307.65,30.796499999999998,0,2,2.1213203435596424,3.5,0.6060915267313264,1.2543607009445208,C,Y
OFF-PA-10001804,Xerox 195,Office Supplies,Paper,10,270.464,30.727999999999998,0,3,2.516611478423583,3.3333333333333335,0.7549834435270749,1.254536737891711,C,Y
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,5,182.6,30.66,0,2,0.7071067811865476,2.5,0.282842712474619,1.2547123852752322,C,X
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,5,305.96,30.596,0,2,,5.0,9.0,1.2548876660105948,C,Z
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,3,101.94,30.582,0,1,,3.0,9.0,1.2550628665416728,C,Z
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,11,550.9,30.4817,0,4,0.9574271077563381,2.75,0.34815531191139565,1.2552374924663394,C,X
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,11,248.20000000000002,30.3774,1,2,0.7071067811865476,5.5,0.128564869306645,1.255411520869085,C,X
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,2,61.96,30.3604,0,1,,2.0,9.0,1.2555854518809135,C,Z
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,12,539.9839999999999,30.3264,1,5,0.5477225575051661,2.4,0.2282177322938192,1.2557591881109078,C,X
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,20,363.0,30.240000000000002,0,5,4.725815626252609,6.666666666666667,0.7088723439378913,1.2559324293658876,C,Y
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,26,338.5,30.168400000000002,1,5,2.8635642126552705,5.2,0.5506854255106289,1.2561052604332401,C,Y
OFF-LA-10004559,Avery 49,Office Supplies,Labels,23,676.9359999999999,30.1536,0,5,1.51657508881031,4.6,0.3296902366978935,1.2562780067132058,C,X
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,14,75.348,30.139200000000002,0,4,2.516611478423583,3.5,0.7190318509781666,1.2564506704973357,C,Y
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,21,411.228,30.1158,0,3,6.0,7.0,0.8571428571428571,1.2566232002257327,C,Y
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,3,177.0,30.09,0,1,,3.0,9.0,1.2567955821490908,C,Z
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,10,304.1,30.063000000000002,0,2,1.4142135623730951,5.0,0.282842712474619,1.2569678093927568,C,X
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,3,272.94,30.0234,0,1,,3.0,9.0,1.2571398097728748,C,Z
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,16,535.846,29.990000000000002,0,3,2.5166114784235836,5.333333333333333,0.4718646522044219,1.2573116188084847,C,X
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,10,376.918,29.99,0,3,2.8284271247461903,5.0,0.565685424949238,1.2574834278440947,C,Y
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,15,369.37,29.925,0,3,2.1213203435596424,7.5,0.282842712474619,1.2576548645026686,C,X
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,5,125.36,29.692,1,1,,5.0,9.0,1.2578249663327898,C,Z
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,15,80.64,29.61,0,3,3.605551275463989,5.0,0.7211102550927978,1.2579945983949576,C,Y
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,12,147.984,29.548800000000004,0,3,1.7320508075688772,4.0,0.4330127018922193,1.2581638798498238,C,X
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,6,1640.5520000000001,29.5164,0,2,0.0,3.0,0.0,1.2583329756890596,C,X
OFF-LA-10000248,Avery 52,Office Supplies,Labels,17,269.73,29.4831,0,5,1.1401754250991378,3.4,0.33534571326445234,1.2585018807566752,C,X
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,18,314.04,29.4624,0,4,3.4641016151377544,6.0,0.5773502691896257,1.258670667236527,C,Y
OFF-LA-10003537,Avery 515,Office Supplies,Labels,5,151.65,29.445500000000003,0,2,0.7071067811865476,2.5,0.282842712474619,1.2588393568983496,C,X
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,21,455.63300000000004,29.419600000000003,1,5,2.3874672772626644,4.2,0.5684445898244439,1.2590078981822455,C,Y
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,14,283.656,29.4024,0,4,2.3804761428476167,3.5,0.6801360408136048,1.2591763409294485,C,Y
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,21,400.388,29.3727,0,6,2.588435821108957,3.5,0.7395530917454163,1.2593446135289905,C,Y
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,9,247.26,29.304000000000002,0,2,3.5355339059327378,4.5,0.7856742013183862,1.2595124925546497,C,Y
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,37,854.32,29.013599999999997,1,9,2.3687784005919825,4.111111111111111,0.5761893406845363,1.2596787079142888,C,Y
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,4,171.292,28.834400000000002,0,2,0.0,2.0,0.0,1.2598438966590835,C,X
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,13,358.576,28.7712,0,4,3.5118845842842465,4.333333333333333,0.8104349040655954,1.2600087233388215,C,Y
OFF-PA-10001166,Xerox 2,Office Supplies,Paper,13,425.57599999999996,28.7712,0,4,4.163331998932265,4.333333333333333,0.9607689228305228,1.2601735500185596,C,Y
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,18,391.564,28.7676,0,4,1.7320508075688772,6.0,0.28867513459481287,1.2603383560743386,C,X
OFF-LA-10004689,Avery 512,Office Supplies,Labels,27,255.938,28.5821,0,4,1.0,9.0,0.1111111111111111,1.2605020994233453,C,X
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,9,239.608,28.537599999999998,0,2,3.5355339059327378,4.5,0.7856742013183862,1.2606655878373043,C,Y
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,30,378.164,28.497,0,7,1.4142135623730951,6.0,0.23570226039551587,1.2608288436588375,C,X
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,5,481.424,28.400000000000002,0,2,2.1213203435596424,2.5,0.8485281374238569,1.2609915437792552,C,Y
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,4,109.96,28.332,0,1,,4.0,9.0,1.2611538543360041,C,Z
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,10,263.8,28.322,1,3,3.214550253664318,3.3333333333333335,0.9643650760992953,1.2613161076039783,C,Y
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,20,335.328,28.248,1,5,2.9154759474226504,4.0,0.7288689868556626,1.261477936935019,C,Y
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,11,360.50199999999995,28.203400000000002,0,3,1.5275252316519465,3.6666666666666665,0.4165977904505309,1.2616395107581244,C,X
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,10,193.2,28.188000000000002,0,2,2.8284271247461903,5.0,0.565685424949238,1.2618009963565164,C,Y
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,8,188.164,28.157600000000002,0,2,4.242640687119285,4.0,1.0606601717798212,1.261962307797033,C,Z
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,13,812.98,28.122,1,5,1.6733200530681511,2.6,0.6435846357954427,1.2621234152895113,C,Y
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,9,164.32,27.9936,0,2,3.5355339059327378,4.5,0.7856742013183862,1.2622837871941213,C,Y
OFF-LA-10004484,Avery 476,Office Supplies,Labels,19,311.21000000000004,27.836199999999998,0,5,1.7888543819998317,3.8,0.4707511531578505,1.2624432573734161,C,X
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,10,261.24,27.692,0,2,0.0,5.0,0.0,1.2626019014485783,C,X
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,10,203.175,27.444999999999997,0,2,0.0,5.0,0.0,1.262759130491003,C,X
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,4,635.228,27.384,1,2,,4.0,9.0,1.2629160100719015,C,Z
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,11,97.68,27.3504,0,3,0.7071067811865476,5.5,0.128564869306645,1.2630726971625168,C,X
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,6,130.68,27.258,0,2,1.4142135623730951,3.0,0.47140452079103173,1.263228854904853,C,X
OFF-FA-10003112,Staples,Office Supplies,Fasteners,13,305.634,27.2205,0,4,1.707825127659933,3.25,0.5254846546645948,1.2633847978142834,C,Y
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,6,446.90000000000003,27.193599999999996,0,2,2.8284271247461903,3.0,0.9428090415820635,1.2635405866169098,C,Y
TEC-PH-10001051,HTC One,Technology,Phones,3,249.976,26.9973,1,1,,3.0,9.0,1.263695250840887,C,Z
OFF-AR-10002067,Newell 334,Office Supplies,Art,6,165.072,26.982400000000002,0,2,2.8284271247461903,3.0,0.9428090415820635,1.2638498297045897,C,Y
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,5,108.9,26.973,1,1,,5.0,9.0,1.2640043547168442,C,Z
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,10,65.52,26.936,0,2,0.0,5.0,0.0,1.2641586677606318,C,X
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,7,261.93999999999994,26.8704,0,3,0.5773502691896258,2.3333333333333335,0.24743582965269678,1.264312604990057,C,X
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,3,59.7,26.865,0,1,,3.0,9.0,1.2644665112835436,C,Z
OFF-LA-10001569,Avery 499,Office Supplies,Labels,16,339.72,26.6928,0,6,1.9235384061671346,3.2,0.6011057519272295,1.2646194310643282,C,Y
OFF-LA-10002312,Avery 490,Office Supplies,Labels,4,164.24,26.64,0,2,1.4142135623730951,2.0,0.7071067811865476,1.264772048360382,C,Y
OFF-AR-10001446,Newell 309,Office Supplies,Art,13,409.66999999999996,26.564999999999998,0,4,1.2583057392117916,3.25,0.38717099668055127,1.2649242359906248,C,X
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,29,452.036,26.506,0,5,5.019960159204453,5.8,0.86551037227663,1.2650760856170964,C,Y
OFF-LA-10003223,Avery 508,Office Supplies,Labels,11,153.01,26.4649,0,3,2.0816659994661326,3.6666666666666665,0.5677270907634907,1.2652276997867034,C,Y
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,9,53.82000000000001,26.3718,0,2,2.1213203435596424,4.5,0.4714045207910316,1.2653787805978172,C,X
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,16,297.88,26.355200000000004,1,4,1.4142135623730951,4.0,0.3535533905932738,1.2655297663095646,C,X
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,18,645.808,26.281599999999997,1,5,1.1401754250991378,3.6,0.3167153958608716,1.2656803303759296,C,X
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,15,426.64,26.235,0,4,0.9574271077563381,3.75,0.25531389540169014,1.2658306274766042,C,X
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,19,1023.586,26.211599999999997,0,4,4.932882862316247,6.333333333333333,0.7788762414183549,1.2659807905215459,C,Y
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,8,68.46000000000001,26.2104,0,3,0.5773502691896257,2.6666666666666665,0.21650635094610965,1.2661309466918345,C,X
OFF-PA-10000743,Xerox 1977,Office Supplies,Paper,9,413.448,26.1856,1,4,0.5,2.25,0.2222222222222222,1.2662809607859615,C,X
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,12,339.02000000000004,26.136,0,5,0.5477225575051661,2.4,0.2282177322938192,1.2664306907277656,C,X
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,26,710.2239999999999,26.075,0,6,2.3874672772626644,5.2,0.4591283225505124,1.2665800712080435,C,X
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,11,494.11,26.0625,1,4,3.0550504633038935,3.6666666666666665,0.8331955809010619,1.266729380077353,C,Y
OFF-AR-10001419,Newell 325,Office Supplies,Art,31,643.64,26.019,1,5,2.280350850198276,6.2,0.3677985242255284,1.266878439740492,C,X
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,19,331.297,26.014200000000002,0,5,2.6299556396765835,4.75,0.5536748715108597,1.267027471905019,C,Y
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,8,218.86,26.003999999999998,0,2,2.8284271247461903,4.0,0.7071067811865476,1.2671764456349959,C,Y
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,10,260.616,25.92,1,3,2.0816659994661326,3.3333333333333335,0.6244997998398397,1.2673249381392644,C,Y
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,1,257.184,25.898,0,1,,1.0,9.0,1.2674733046082283,C,Z
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,11,173.90800000000002,25.8482,0,3,2.0816659994661326,3.6666666666666665,0.5677270907634907,1.267621385779094,C,Y
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,12,157.76,25.8048,1,3,2.0,4.0,0.5,1.2677692183166769,C,X
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,7,50.96,25.48,0,1,,7.0,9.0,1.2679151901148544,C,Z
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,2,194.764,25.4744,0,1,,2.0,9.0,1.268061129831318,C,Z
OFF-PA-10000289,Xerox 213,Office Supplies,Paper,9,869.728,25.4016,0,3,1.7320508075688772,3.0,0.5773502691896257,1.2682066524855014,C,Y
TEC-PH-10001615,AT&T CL82213,Technology,Phones,3,136.97,25.2213,0,1,,3.0,9.0,1.268351142223075,C,Z
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,12,144.0,24.992,0,4,0.816496580927726,3.0,0.2721655269759087,1.2684943183290425,C,X
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,18,1540.896,24.6744,0,5,2.3804761428476167,4.5,0.5289946984105814,1.2686356749435226,C,Y
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,15,168.92000000000002,24.61,1,4,2.8722813232690143,3.75,0.7659416862050705,1.2687766626182928,C,Y
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,18,572.992,24.552,0,6,1.6733200530681511,3.0,0.5577733510227171,1.2689173180181694,C,Y
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,7,1166.46,24.506999999999998,0,3,2.3094010767585034,2.3333333333333335,0.9897433186107871,1.2690577156185594,C,Y
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,5,89.056,24.288,0,2,0.7071067811865476,2.5,0.282842712474619,1.2691968585947815,C,X
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,13,308.794,24.2838,0,4,2.309401076758503,4.333333333333333,0.532938710021193,1.2693359775097182,C,Y
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,13,527.48,24.2125,0,3,1.1547005383792515,4.333333333333333,0.2664693550105965,1.2694746879556904,C,X
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,11,169.968,24.024,0,2,4.949747468305833,5.5,0.899954085146515,1.2696123185082577,C,Y
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,8,448.936,23.996,0,3,0.5773502691896257,2.6666666666666665,0.21650635094610965,1.269749788652256,C,X
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,9,219.07,23.938200000000002,0,2,2.1213203435596424,4.5,0.4714045207910316,1.2698869276671356,C,X
OFF-AR-10004999,Newell 315,Office Supplies,Art,16,95.68,23.92,0,3,2.886751345948129,5.333333333333333,0.5412658773652742,1.270023962416445,C,Y
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,9,130.69,23.8581,0,1,,9.0,9.0,1.2701606425482388,C,Z
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,35,409.457,23.8135,0,7,2.6457513110645907,5.0,0.5291502622129182,1.2702970671720968,C,Y
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,4,164.732,23.772,0,2,1.4142135623730951,2.0,0.7071067811865476,1.2704332540475394,C,Y
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,19,241.95600000000002,23.6376,0,4,3.095695936834452,4.75,0.6517254603862004,1.2705686709618484,C,Y
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,12,55.775999999999996,23.5056,0,3,1.0,4.0,0.25,1.2707033316643306,C,X
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,3,64.704,23.4552,0,1,,3.0,9.0,1.2708377036313876,C,Z
OFF-LA-10004345,Avery 493,Office Supplies,Labels,13,130.974,23.4207,0,4,0.9574271077563381,3.25,0.2945929562327194,1.2709718779521717,C,X
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,15,93.6,23.4,0,2,4.949747468305833,7.5,0.6599663291074443,1.2711059336851918,C,Y
OFF-FA-10002780,Staples,Office Supplies,Fasteners,24,319.98400000000004,23.3632,1,4,1.0,8.0,0.125,1.2712397785955207,C,X
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,14,159.7,23.359,0,3,2.081665999466133,4.666666666666667,0.4460712855998856,1.2713735994445643,C,X
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,3,343.09,23.3163,0,1,,3.0,9.0,1.2715071756705394,C,Z
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,9,430.328,23.3037,1,4,0.9574271077563381,2.25,0.42552315900281695,1.2716406797126583,C,X
OFF-LA-10000134,Avery 511,Office Supplies,Labels,19,435.592,23.1616,0,5,5.5,4.75,1.1578947368421053,1.2717733696812874,C,Z
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,11,261.488,23.062199999999997,1,3,2.516611478423583,3.6666666666666665,0.6863485850246136,1.2719054901994948,C,Y
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,20,247.726,23.034,0,5,1.2247448713915892,4.0,0.3061862178478973,1.2720374491633577,C,X
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,24,92.628,22.9896,0,5,2.588435821108957,4.8,0.5392574627310327,1.2721691537650603,C,Y
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,10,255.35999999999999,22.968,0,2,1.4142135623730951,5.0,0.282842712474619,1.2723007346230093,C,X
OFF-LA-10000081,Avery 496,Office Supplies,Labels,14,224.25,22.95,0,4,2.3804761428476167,3.5,0.6801360408136048,1.2724322123611638,C,Y
OFF-FA-10002975,Staples,Office Supplies,Fasteners,21,444.77200000000005,22.9068,0,3,5.291502622129181,7.0,0.7559289460184545,1.272563442611811,C,Y
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,7,468.13,22.8459,0,2,0.7071067811865476,3.5,0.20203050891044216,1.2726943239738198,C,X
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,7,361.93600000000004,22.8074,1,2,2.1213203435596424,3.5,0.6060915267313264,1.2728249847740456,C,Y
TEC-PH-10003273,AT&T TR1909W,Technology,Phones,3,302.376,22.6782,0,1,,3.0,9.0,1.2729549054033011,C,Z
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,13,507.87,22.582299999999996,0,3,1.1547005383792517,4.333333333333333,0.26646935501059654,1.2730842766332064,C,X
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,16,637.852,22.394399999999997,0,4,1.1547005383792515,4.0,0.28867513459481287,1.273212571407033,C,X
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,9,503.348,22.3215,0,2,2.1213203435596424,4.5,0.4714045207910316,1.2733404485456916,C,X
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,8,169.93,22.3076,0,2,1.4142135623730951,4.0,0.3535533905932738,1.2734682460529532,C,X
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,4,63.72,22.302,0,2,0.0,2.0,0.0,1.273596011478501,C,X
OFF-AR-10004078,Newell 312,Office Supplies,Art,28,552.656,22.192,0,7,2.70801280154532,4.0,0.67700320038633,1.273723146727526,C,Y
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,5,61.12,22.156,0,1,,5.0,9.0,1.2738500757369615,C,Z
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,4,278.96,22.0708,1,2,1.4142135623730951,2.0,0.7071067811865476,1.273976516646036,C,Y
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,6,185.84,22.0584,0,2,1.4142135623730951,3.0,0.47140452079103173,1.2741028865170299,C,X
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,9,364.90999999999997,22.0437,0,2,0.7071067811865476,4.5,0.15713484026367724,1.2742291721735246,C,X
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,15,239.12,21.96,0,3,1.0,5.0,0.2,1.2743549783229742,C,X
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,21,418.808,21.924,1,7,2.588435821108957,3.5,0.7395530917454163,1.2744805782328348,C,Y
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,7,585.2919999999999,21.9214,1,3,0.5773502691896258,2.3333333333333335,0.24743582965269678,1.2746061632476138,C,X
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,7,45.36,21.7728,0,1,,7.0,9.0,1.2747308969511992,C,Z
OFF-PA-10001246,Xerox 215,Office Supplies,Paper,7,143.36,21.7728,0,2,0.7071067811865476,3.5,0.20203050891044216,1.274855630654785,C,X
