product_id,product_name,sub_category,units,revenue,profit,returns_rate_pct,risk_flag,stock_action
OFF-ST-10004946,Desktop 3-Pocket Hot File,Storage,1,145.28,3.246,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Accessories,3,15.576,3.3099,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10002473,Avery 484,Labels,4,9.216,3.3408,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furnishings,3,114.664,3.3534,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10003160,Pastel Pink Envelopes,Envelopes,1,252.28,3.4944,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Accessories,2,13.616,3.5742,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Storage,3,36.744,3.6744,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Supplies,2,13.68,3.6936,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002109,Wirebound Voice Message Log Book,Paper,3,113.424,3.7128,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Art,5,105.12,3.772,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Paper,2,11.648,3.7856,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,2,117.26,3.7996,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Art,5,112.04,3.912,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Storage,4,148.296,3.9296,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000528,Xerox 1981,Paper,3,116.672,3.96,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10004272,Avery 482,Labels,3,117.67,4.0749,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10004425,Staple-on labels,Labels,3,8.67,4.0749,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Binders,3,12.816,4.1652,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Phones,2,35.984,4.498,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003270,Xerox 1954,Paper,2,10.56,4.752,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003770,Newell 340,Art,6,17.28,5.0112,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Paper,3,15.696,5.1012,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Bookcases,1,136.784,5.1294,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001315,Newell 310,Art,17,552.4000000000001,5.1568,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Envelopes,3,130.352,5.2026,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000308,Xerox 1901,Paper,4,143.896,5.28,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002365,Xerox 1967,Paper,3,114.552,5.4432,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000556,Xerox 208,Paper,3,94.552,5.4432,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003251,Prang Drawing Pencil Set,Art,8,327.904,5.5600000000000005,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Paper,3,108.552,5.6376,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furnishings,3,14.52,5.6628,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003739,Xerox 1969,Paper,2,88.56,5.6644,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Binders,25,159.192,5.852000000000001,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper,4,121.176,5.9072,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Art,4,457.48,5.9312,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Art,1,103.83,5.949,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003856,Newell 344,Art,13,274.804,6.0604,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10003655,Durable Pressboard Binders,Binders,6,144.24,6.156,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Accessories,3,30.84,6.168,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004255,Xerox 219,Paper,2,114.96,6.2208,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Phones,7,129.944,6.2958,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002001,Xerox 1984,Paper,2,135.96,6.3504,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001227,Newell 338,Art,8,146.51999999999998,6.3504000000000005,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Art,3,111.94,6.4584,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Art,3,20.1,6.633,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Storage,3,332.94,6.6588,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Paper,2,13.48,6.74,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,9,106.18,6.872999999999999,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furnishings,1,14.98,6.8908,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Labels,7,152.664,6.9741,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Paper,2,14.56,6.9888,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10001175,Avery 514,Labels,5,123.4,7.056,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Paper,5,95.7,7.065,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furnishings,1,130.7,7.106,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,30,1994.25,7.136999999999993,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10004405,Rediform Voice Mail Log Books,Paper,5,14.9,7.152,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Labels,3,234.73,7.2177,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Appliances,2,104.18,7.254,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001826,Xerox 207,Paper,4,97.736,7.2576,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000061,Xerox 205,Paper,4,115.736,7.2576,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000223,Xerox 2000,Paper,4,150.736,7.2576,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001837,Xerox 1976,Paper,4,20.736,7.2576,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10001172,"Tennsco Lockers, Sand",Storage,9,200.056,7.5528,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10000203,Newell 336,Art,11,204.08800000000002,7.661200000000001,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-FA-10004248,Advantus T-Pin Paper Clips,Fasteners,7,236.06,7.8023,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10002621,Staple envelope,Envelopes,2,496.60400000000004,7.824,0.0,DEAD-STOCK;,MINIMISE STOCK
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Paper,2,17.12,8.0464,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10003722,Project Tote Personal File,Storage,2,138.06,8.1374,0.0,DEAD-STOCK;,MINIMISE STOCK
OFF-PA-10002709,Xerox 1956,Paper,5,102.92,8.671,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10002043,Avery 489,Labels,3,94.84,8.694,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001184,Xerox 1903,Paper,3,96.94,8.7906,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Paper,2,122.98,8.9206,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001763,Xerox 1896,Paper,2,19.98,8.991,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Phones,3,146.952,9.1845,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,25,700.72,9.245000000000005,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10003072,Peel & Seel Envelopes,Envelopes,5,143.4,9.312,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003349,Xerox 1957,Paper,5,25.92,9.396,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10001424,Dax Clear Box Frame,Furnishings,12,505.57,9.4284,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Storage,2,162.96,9.4924,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003489,Contemporary Borderless Frame,Furnishings,3,152.83,9.5571,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Binders,5,26.796,9.57,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-FA-10000089,Acco Glide Clips,Fasteners,5,282.6,9.604,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Art,10,109.0,9.68,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,8,100.88,9.744,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10002766,Prang Drawing Pencil Set,Art,13,131.14000000000001,9.7578,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10004258,Portable Personal File Box,Storage,3,36.63,9.8901,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Phones,3,184.776,10.0485,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Fasteners,8,527.4639999999999,10.2528,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders,2,128.704,10.281600000000001,0.0,DEAD-STOCK;,MINIMISE STOCK
OFF-LA-10001934,Avery 516,Labels,3,21.93,10.3071,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Accessories,8,121.12,10.312,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Paper,8,309.228,10.388,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10002508,Document Clip Frames,Furnishings,3,131.02,10.5084,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000130,Xerox 199,Paper,10,160.24,10.700000000000001,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002751,Xerox 1920,Paper,4,23.92,10.764,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-FA-10001561,Stockwell Push Pins,Fasteners,15,421.70000000000005,10.791,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Accessories,2,156.98,10.7964,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Art,2,135.3,10.881,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10001539,Staple envelope,Envelopes,3,131.34,10.9698,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Paper,4,132.896,11.1024,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Phones,4,150.168,11.4296,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002230,Xerox 1897,Paper,8,165.872,11.5536,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10004492,Tuf-Vin Binders,Binders,11,539.796,11.684599999999998,25.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10004351,Staple-based wall hangings,Furnishings,10,233.23200000000003,11.688,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10003829,Stackable Trays,Furnishings,15,335.12,11.704,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10001215,Xerox 1963,Paper,5,128.4,11.88,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Accessories,3,59.976,11.9952,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Accessories,2,132.984,11.998,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10001414,Decoflex Hanging Personal Folder File,Storage,3,133.26,12.0276,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Paper,4,103.2,12.052,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10000452,Avery 488,Labels,8,25.2,12.096,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10002268,Ultra Door Push Plate,Furnishings,16,157.81199999999998,12.1768,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Appliances,2,139.28,12.41,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001526,Xerox 1949,Paper,8,129.868,12.549600000000002,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Binders,25,752.67,12.934999999999999,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10003121,Avery 506,Labels,7,153.91,13.2986,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10000546,Avery Durable Binders,Binders,21,560.352,13.5072,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10002787,Avery 480,Labels,8,119.25,13.65,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Accessories,3,379.8,13.674,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Envelopes,3,40.968,13.8267,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Phones,2,159.984,13.9986,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Machines,12,479.745,14.262999999999998,50.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10000246,Newell 318,Art,23,456.716,14.4004,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10003309,Xerox 211,Paper,8,143.472,14.5152,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furnishings,20,395.39599999999996,14.549999999999999,28.57142857142857,HIGH-RETURN;,MINIMISE STOCK
FUR-TA-10004767,Safco Drafting Table,Tables,9,610.468,14.9058,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10003657,Xerox 1927,Paper,14,340.93600000000004,14.98,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Accessories,5,208.954,14.992500000000001,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-FA-10000304,Advantus Push Pins,Fasteners,19,143.676,15.238199999999999,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10001890,Avery Poly Binder Pockets,Binders,21,266.416,15.3224,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,2,136.464,15.3522,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002741,Xerox 1980,Paper,8,225.24,15.408,50.0,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furnishings,2,157.9,15.468,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10002105,Xerox 223,Paper,5,32.4,15.552,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10002949,Prestige Round Ring Binders,Binders,13,599.76,15.868800000000002,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Binders,6,244.365,16.284,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Envelopes,6,212.52,16.631999999999998,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Art,3,161.14,16.6764,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Binders,5,33.75,16.875,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10003190,Avery 474,Labels,14,412.016,17.4528,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10004071,PayAnywhere Card Reader,Phones,25,555.8,17.4825,20.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Phones,13,835.9,17.4975,40.0,HIGH-RETURN;,MINIMISE STOCK
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Appliances,5,157.92,17.766,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10000595,Xerox 1929,Paper,3,54.816,17.8152,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10001712,Xerox 1948,Paper,4,160.96,17.982,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10001061,Apple iPhone 5C,Phones,3,239.976,17.9982,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Storage,8,311.272,18.4704,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000295,Xerox 229,Paper,6,38.88,18.6624,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-LA-10001404,Avery 517,Labels,13,380.28,18.8559,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Binders,25,809.6500000000001,19.092499999999998,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Art,29,466.77599999999995,19.747,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Paper,8,148.126,20.042,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Art,2,513.16,20.0564,0.0,DEAD-STOCK;,MINIMISE STOCK
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Art,10,573.392,20.44,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10003077,Avery 500,Labels,6,151.86,20.6142,100.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Art,4,103.92,20.8568,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Art,3,121.856,21.3408,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10003363,Xerox 204,Paper,7,45.36,21.7728,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Chairs,7,585.2919999999999,21.9214,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furnishings,4,278.96,22.0708,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Binders,5,61.12,22.156,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10003273,AT&T TR1909W,Phones,3,302.376,22.6782,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,7,361.93600000000004,22.8074,50.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000682,Xerox 1924,Paper,11,261.488,23.062199999999997,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-LA-10000134,Avery 511,Labels,19,435.592,23.1616,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,9,430.328,23.3037,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Storage,3,343.09,23.3163,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-FA-10002780,Staples,Fasteners,24,319.98400000000004,23.3632,25.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000501,Petty Cash Envelope,Paper,3,64.704,23.4552,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10004955,Fashion Color Clasp Envelopes,Envelopes,9,130.69,23.8581,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004610,Xerox 1900,Paper,15,168.92000000000002,24.61,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10001615,AT&T CL82213,Phones,3,136.97,25.2213,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Chairs,2,194.764,25.4744,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004734,Southworth Structures Collection,Paper,7,50.96,25.48,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Envelopes,12,157.76,25.8048,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs,1,257.184,25.898,0.0,DEAD-STOCK;OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-PA-10004609,Xerox 221,Paper,10,260.616,25.92,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-AR-10001419,Newell 325,Art,31,643.64,26.019,20.0,HIGH-RETURN;,MINIMISE STOCK
